SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
BÊt ®éng Minh V­¬ng 	Hç trî phßng ngù - chñ ®éng	15	200	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_22.spr	\spr\skill\ÉÙÁÖ\sl_05_²»¶¯Ã÷ÍõÖä.spr	\sound\skill\²»¶¯Ã÷ÍõÖä.wav	0	52	3	0	2	0	400	0	1	0	1	3	76	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	186	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	attackratingenhance_p	budong_mingwang	adddefense_v	budong_mingwang	skill_cost_v	budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		budong_mingwang		ThiÒn ca, t¨ng kh¶ n¨ng chiÕn ®Êu
La H¸n TrËn	Vßng trßn  hç trî chiÕn ®Êu	16	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	202	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\shaolin.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.
Long Tr¶o Hæ Tr¶o (##) 	C«ng kÝch ngo¹i c«ng  	17		1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_31.spr		\sound\skill\sound_k004.wav	0	0	0	0	0	0	90	0	0	0	1	8	218	-1	1	0	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	20	-2	1	80	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	physicsenhance_p	longzhao_huzhua	ignoredefense_p	longzhao_huzhua	skill_cost_v	longzhao_huzhua	stun_p	longzhao_huzhua	deadlystrike_p	longzhao_huzhua	addskilldamage2	longzhao_huzhua	missle_speed_v	longzhao_huzhua	skill_attackradius	longzhao_huzhua	skill_cost_v	longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		Chiªu thøc cao cÊp, tÊn c«ng ®èi ph­¬ng ®¬n lÎ 
HuÖ Nh·n chó 	Chñ ®éng hç trî c«ng kÝch	18		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_32.spr	\spr\skill\ÉÙÁÖ\sl_04_»ÛÑÛÖä.spr	\sound\skill\»ÛÑÛÖä.wav	0	0	0	0	2	0	400	0	0	0	1	3	76	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	185	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	attackratingenhance_p		skill_cost_v		deadlystrikeenhance_p																																					ThiÒn ca, t¨ng tû lÖ c«ng kÝch chÝnh x¸c.
Ma Ha V« L­îng	C«ng kÝch ngo¹i c«ng  	19	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_41.spr		\sound\skill\Ä¦Ú­ÎÞÁ¿.wav		0	0	0	0	0	200	5	2	9	1	1	61	-1	2	1	11	0	0	5		0	0	0	5	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	1	0	0	0	0		0					0	0	0	0	1	\script\skill\shaolin.lua	physicsenhance_p	mohe_wuliang	addskilldamage1	mohe_wuliang	missle_speed_v	mohe_wuliang	skill_attackradius	mohe_wuliang	skill_cost_v	mohe_wuliang	seriesdamage_p	mohe_wuliang	colddamage_v	mohe_wuliang	addskilldamage2	mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		Vâ c«ng trung cÊp, hiÖu qu¶ chiÕn ®Êu cùc cao.
S­ Tö Hèng 	C«ng kÝch néi c«ng 	20	200	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	0	0	0	0	0	90	0	0	0	1	7	77	-1	1	1	11	1	0	2		0	0	0	54	54	0	0	1	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	stun_p	shizi_hou	physicsdamage_v	shizi_hou	skill_cost_v	shizi_hou	skill_eventskilllevel	shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		shizi_hou		ThiÒn ca, khiÕn ®èi ph­¬ng bÞ cho¸ng gi¶m kh¶ n¨ng chiÕn ®Êu.
DÞch C©n kinh	Hç trî phßng ngù - bÞ  ®éng	21	200	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_43.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	allres_yan_p	yijin_jing	meleedamagereturn_p	yijin_jing	rangedamagereturn_p	yijin_jing	lifemax_yan_p	yijin_jing	lifemax_p	yijin_jing	anti_block_rate	yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		yijin_jing		Chiªu thøc tèi cao, t¨ng toµn bé kh¸ng tÝnh.
Long Tr¶o Hæ Tr¶o	C«ng kÝch ngo¹i c«ng  	271	202	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_31.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	2	1	5	1	12	272	-1	2	0	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	20	-1	1	60	0	10		0					0	0	0	0	1	\script\skill\shaolin.lua	physicsenhance_p	longzhao_huzhua	ignoredefense_p	longzhao_huzhua	skill_cost_v	longzhao_huzhua	stun_p	longzhao_huzhua	deadlystrike_p	longzhao_huzhua	addskilldamage1	longzhao_huzhua	missle_speed_v	longzhao_huzhua	skill_attackradius	longzhao_huzhua	skill_cost_v	longzhao_huzhua	missle_lifetime_v	longzhao_huzhua	seriesdamage_p	longzhao_huzhua	addskilldamage2	longzhao_huzhua	colddamage_v	longzhao_huzhua	addskilldamage3	longzhao_huzhua	addskilldamage4	longzhao_huzhua	addskilldamage5	longzhao_huzhua	addskilldamage6	longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		Chiªu thøc cao cÊp, hiÖu qu¶ s¸t th­¬ng rÊt lín.
Nh­ Lai Thiªn DiÖp 	Chñ ®éng hç trî chiÕn ®Êu	273	9999	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_33.spr	\spr\skill\²¹³ä\born01.spr			53	3	0	2	1	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	addphysicsdamage_p	rulai_qianye	coldenhance_p	rulai_qianye	addcolddamage_v	rulai_qianye	deadlystrikeenhance_p	rulai_qianye	attackspeed_v	rulai_qianye	skill_cost_v	rulai_qianye	me2wooddamage_p	rulai_qianye	wood2medamage_p	rulai_qianye	fastwalkrun_p	rulai_qianye	do_hurt_p	rulai_qianye	anti_hitrecover	rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		Cao cÊp T©m ph¸p, t¨ng n¨ng lùc chiÕn ®Êu toµn diÖn.
§¹t Ma §é Giang	C«ng kÝch ngo¹i c«ng  	318	202	1	\spr\Ui\skill\´ïÄ¦¶É½­.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	5	1	5	1	12	317	-1	2	0	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	-1	1	85	0	10		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	damo_dujiang	skill_cost_v	damo_dujiang	deadlystrike_p	damo_dujiang	addskillexp1	damo_dujiang	skill_skillexp_v	damo_dujiang	missle_speed_v	damo_dujiang	skill_attackradius	damo_dujiang	seriesdamage_p	damo_dujiang	ignoredefense_p	damo_dujiang	colddamage_v	damo_dujiang	addskilldamage1	damo_dujiang	addskilldamage2	damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		damo_dujiang		QuyÒn Ph¸p cao cÊp, s¸t th­¬ng cïng lóc nhiÒu ®èi thñ.
Hoµnh T¶o Thiªn Qu©n		319	201	0	\spr\Ui\skill\ºáÉ¨Ç§¾ü.spr		\sound\skill\sound_k005.wav	0	0	0	0	0	0	75	0	0	0	1	7	135	-1	1	1	9	0	0	2		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	2	1	100	0	0		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	hengsao_qianjun	skill_cost_v	hengsao_qianjun	deadlystrike_p	hengsao_qianjun	skill_attackradius	hengsao_qianjun	addskillexp1	hengsao_qianjun	skill_skillexp_v	hengsao_qianjun	seriesdamage_p	hengsao_qianjun	attackrating_p	hengsao_qianjun	colddamage_v	hengsao_qianjun	addskilldamage1	hengsao_qianjun	addskilldamage2	hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		hengsao_qianjun		C«n ph¸p cao cÊp, s¸t th­¬ng cïng lóc nhiÒu ®èi thñ.
V« T­íng Tr¶m 	C«ng kÝch néi c«ng 	321	203	0	\spr\Ui\skill\ÎÞÏòÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	2	9	1	1	136	-1	2	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	1	0	15	0	0		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	wuxiang_zhan	skill_cost_v	wuxiang_zhan	addskillexp1	wuxiang_zhan	skill_skillexp_v	wuxiang_zhan	missle_speed_v	wuxiang_zhan	skill_attackradius	wuxiang_zhan		wuxiang_zhan	seriesdamage_p	wuxiang_zhan	colddamage_v	wuxiang_zhan	addskilldamage1	wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		wuxiang_zhan		§ao ph¸p cao cÊp, s¸t th­¬ng ®ao cùc kú lîi h¹i.
§¹i Thõa Nh­ Lai Chó	hç trî bÞ ®éng 	709	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_120.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\shaolin.lua	poisondamagereturn_p	dachengrulaizhou	returnskill_p	dachengrulaizhou	autoreplyskill	dachengrulaizhou	skill_skillexp_v	dachengrulaizhou																																		Th©n t©m thanh tÞnh, tù ®éng ph¶n kÝch l¹i ®èi ph­¬ng.
§¹i Lùc Kim Cang Ch­ëng	C«ng kÝch ngo¹i c«ng  	1055	202	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_03.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	200	5	1	5	1	12	1083	-1	2	0	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	27	-1	1	121	0	10		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	quanshaolin150	skill_cost_v	quanshaolin150	deadlystrike_p	quanshaolin150		quanshaolin150	skill_skillexp_v	quanshaolin150	missle_speed_v	quanshaolin150	skill_attackradius	quanshaolin150	seriesdamage_p	quanshaolin150	ignoredefense_p	quanshaolin150	colddamage_v	quanshaolin150	stun_p	quanshaolin150	anti_block_rate	quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		Kim Cang Uy M·nh, La H¸n §¹i Hïng, ThiÕu L©m §¹i Thõa Ch­ëng Ph¸p, c«ng kÝch ®Þch nh©n phÝa tr­íc.
Vi §µ HiÕn Xö		1056	201	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_02.spr	\spr\skill\1502\sl\sl_150_gunshao_dl.spr	\sound\skill\sound_k005.wav	0	0	0	0	0	0	180	0	0	0	1	7	318	-1	1	1	9	0	1	2		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	27	2	1	100	0	0		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	gunshaolin150	skill_cost_v	gunshaolin150	deadlystrike_p	gunshaolin150	skill_attackradius	gunshaolin150	skill_eventskilllevel	gunshaolin150	skill_skillexp_v	gunshaolin150	seriesdamage_p	gunshaolin150	attackrating_p	gunshaolin150	colddamage_v	gunshaolin150	skill_startevent	gunshaolin150	skill_showevent	gunshaolin150	skill_desc	gunshaolin150	anti_block_rate	gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		PhËt Quang Phæ ChiÕu, §é Ph¸p V« Biªn, ThiÕu L©m §¹i Thõa C«n Ph¸p, c«ng kÝch ®Þch nh©n xung quanh.
Tam Giíi Quy ThiÒn	C«ng kÝch néi c«ng 	1057	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_04.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	0	2	319	-1	3	1	11	1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1085	0	0	0	0	0	0	0	150	27	1	0	0	0	8		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	daoshaolin150	skill_cost_v	daoshaolin150	skill_eventskilllevel	daoshaolin150	skill_startevent	daoshaolin150	missle_speed_v	daoshaolin150	skill_attackradius	daoshaolin150	skill_skillexp_v	daoshaolin150	seriesdamage_p	daoshaolin150	colddamage_v	daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		ThÇn ý T¹i T©m, Khæ H¶i V« Nhai, ThiÕu L©m §¹i Thõa §ao Ph¸p, c«ng kÝch nhiÒu ®Þch nh©n phÝa tr­íc.
