SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Thiªn V­¬ng ChiÕn ý 	Chñ ®éng gia t¨ng thuéc tÝnh	36	9999	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_23.spr		\sound\skill\sound_k003.wav		0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	lifemax_p	tianwang_zhanyi	lifemax_yan_p	tianwang_zhanyi	deadlystrikeenhance_p	tianwang_zhanyi	anti_hitrecover	tianwang_zhanyi	me2wooddamage_p	tianwang_zhanyi	wood2medamage_p	tianwang_zhanyi	returnres_p	tianwang_zhanyi	anti_block_rate	tianwang_zhanyi	do_hurt_p	tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		Cao cÊp t©m ph¸p, cã thÓ t¨ng Sinh lùc lªn tèi ®a.
B¸t Phong Tr¶m	C«ng kÝch ngo¹i c«ng  	37	102	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_31.spr		\sound\skill\sound_k004.wav	0	0	0	0	0	1	90	5	1	8	1	12	222	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	1	0	80	0	0		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	pofeng_zhan	seriesdamage_p	pofeng_zhan	addskilldamage1	pofeng_zhan	missle_speed_v	pofeng_zhan	skill_attackradius	pofeng_zhan	skill_cost_v	pofeng_zhan	missle_lifetime_v	pofeng_zhan	addskilldamage2	pofeng_zhan	addskilldamage3	pofeng_zhan	addskilldamage4	pofeng_zhan	addskilldamage5	pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		§ao ph¸p trung cÊp, g©y chót Ýt s¸t th­¬ng cho ®èi ph­¬ng.
§o¹n Hån ThÝch	C«ng kÝch ngo¹i c«ng  	40	100	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_41.spr		\sound\skill\sound_k005.wav	0	0	0	0	2	1	200	5	1	7	1	11	224	-1	1	0	9	0	1	3		0	2	0	27	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	35	0	32		5					0	0	0	-1	1	\script\skill\tianwang.lua	physicsenhance_p	duanhun_ci	stun_p	duanhun_ci	deadlystrike_p	duanhun_ci	missle_speed_v	duanhun_ci	skill_attackradius	duanhun_ci	skill_cost_v	duanhun_ci	skill_param1_v	duanhun_ci	skill_param2_v	duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		Thiªn V­¬ng  trung cÊp chiªu thøc, chiÕn ®Êu cùc kú hiÖu qu¶.
HuyÕt ChiÕn B¸t Ph­¬ng	C«ng kÝch ngo¹i c«ng  	41	101	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_64.spr		\sound\skill\sound_k005.wav	0	0	0	0	0	1	90	5	1	4	1	12	225	-1	4	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	3	1	60	0	9		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	xuezhan_bafang	attackrating_p	xuezhan_bafang	deadlystrike_p	xuezhan_bafang	addskilldamage1	xuezhan_bafang	missle_speed_v	xuezhan_bafang	skill_attackradius	xuezhan_bafang	skill_cost_v	xuezhan_bafang	missle_lifetime_v	xuezhan_bafang	seriesdamage_p	xuezhan_bafang	addskilldamage2	xuezhan_bafang	addskilldamage3	xuezhan_bafang	addskilldamage4	xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		§ao ph¸p cao cÊp, mét lÇn xuÊt liªn tôc 3 chiªu..
Kim Chung Tr¸o	Hç trî phßng ngù - chñ ®éng	42	100	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_43.spr		\sound\skill\sound_k005.wav		49	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	physicsres_yan_p	jinzhong_zhao	coldres_yan_p	jinzhong_zhao	fireres_yan_p	jinzhong_zhao	skill_cost_v	jinzhong_zhao	poisonres_yan_p	jinzhong_zhao	sorbdamage_yan_p	jinzhong_zhao	coldenhance_p	jinzhong_zhao	fastwalkrun_p	jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		Ng¹nh c«ng t©m ph¸p, nhanh chãng t¨ng c­êng kh¶ n¨ng phßng thñ 
Ph¸ Thiªn Tr¶m 	C«ng kÝch ngo¹i c«ng  	322	102	1	\spr\Ui\skill\³ËÁú¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	90	5	1	5	1	12	326	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	1	0	40	0	0		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	potian_zhan	seriesdamage_p	potian_zhan	deadlystrike_p	potian_zhan	missle_speed_v	potian_zhan	skill_attackradius	potian_zhan	skill_cost_v	potian_zhan	addskillexp1	potian_zhan	skill_skillexp_v	potian_zhan	missle_lifetime_v	potian_zhan	attackrating_p	potian_zhan	addskilldamage1	potian_zhan	addskilldamage2	potian_zhan	addskilldamage3	potian_zhan		potian_zhan		potian_zhan		potian_zhan		potian_zhan		potian_zhan		potian_zhan		potian_zhan		§ao ph¸p tuyÖt ®Ønh, giÕt ®Þch trong nh¸y m¾t.
Truy Tinh Trôc NguyÖt 	C«ng kÝch ngo¹i c«ng  	323	101	1	\spr\Ui\skill\×·ÐÇÖðÔÂ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	90	5	1	3	1	12	327	-1	5	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	3	1	60	0	9		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	zhuixing_zhuyue	attackrating_p	zhuixing_zhuyue	deadlystrike_p	zhuixing_zhuyue	missle_speed_v	zhuixing_zhuyue	skill_attackradius	zhuixing_zhuyue	skill_cost_v	zhuixing_zhuyue	missle_lifetime_v	zhuixing_zhuyue	seriesdamage_p	zhuixing_zhuyue	addskillexp1	zhuixing_zhuyue	skill_skillexp_v	zhuixing_zhuyue	addskilldamage1	zhuixing_zhuyue	addskilldamage2	zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		Th­¬ng ph¸p tèi cao,1 lÇn xuÊt liªn tôc 5 chiªu  
Thõa Long QuyÕt 	C«ng kÝch néi c«ng 	324	103	1	\spr\Ui\skill\×··ç¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	72	5	1	5	1	12	407	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	4	1	60	0	0		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	chenglong_jue		chenglong_jue	deadlystrike_p	chenglong_jue	addskilldamage1	chenglong_jue	missle_speed_v	chenglong_jue	skill_attackradius	chenglong_jue	skill_cost_v	chenglong_jue	missle_lifetime_v	chenglong_jue	seriesdamage_p	chenglong_jue	ignoredefense_p	chenglong_jue	addskilldamage2	chenglong_jue	addskilldamage3	chenglong_jue	addskilldamage4	chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		Chïy Ph¸p cao cÊp, khiÕn ®èi ph­¬ng kh«ng thÓ xoay së 
Truy Phong QuyÕt 	C«ng kÝch néi c«ng 	325	103	1	\spr\Ui\skill\ÆÆÌìÕ¶.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	72	5	1	4	1	12	408	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	4	1	60	0	8		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	zhuifeng_jue	skill_skillexp_v	zhuifeng_jue	deadlystrike_p	zhuifeng_jue	missle_speed_v	zhuifeng_jue	skill_attackradius	zhuifeng_jue	addskillexp1	zhuifeng_jue	skill_attackradius	zhuifeng_jue	skill_cost_v	zhuifeng_jue	missle_lifetime_v	zhuifeng_jue	seriesdamage_p	zhuifeng_jue	ignoredefense_p	zhuifeng_jue	addskilldamage1	zhuifeng_jue	addskilldamage2	zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		zhuifeng_jue		Chïy Ph¸p tèi cao, giÕt ®Þch trong nh¸y m¾t.
§¶o H­ Thiªn	hç trî bÞ ®éng 	708	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_120.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\tianwang.lua	allres_p	daoxutian	allresmax_p	daoxutian	lifereplenish_p	daoxutian	ignoreskill_p	daoxutian	skill_skillexp_v	daoxutian																																Mét lo¹i vâ c«ng ®éc ®¸o do Chung Ng­u Tö s¸ng chÕ.
Hµo Hïng Tr¶m	C«ng kÝch ngo¹i c«ng  	1058	102	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tw_03.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	280	5	1	5	1	12	1084	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	27	1	0	96	0	0		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	daotianwang150	seriesdamage_p	daotianwang150	deadlystrike_p	daotianwang150	missle_speed_v	daotianwang150	skill_attackradius	daotianwang150	skill_cost_v	daotianwang150	skill_skillexp_v	daotianwang150		daotianwang150	missle_lifetime_v	daotianwang150	attackrating_p	daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		Tr¶m Thiªn Ph¸ §Þa, B¸c MÖnh Nhi KÝch, Thiªn V­¬ng §¹i Thõa §ao Ph¸p, sau khi ®¸nh tróng ®èi ph­¬ng sÏ táa ra ba h­íng.
Tung Hoµnh B¸t Hoang	C«ng kÝch néi c«ng 	1059	103	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tw_02.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	72	5	1	4	1	12	1087	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	27	4	1	96	0	7		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	chuitianwang150	skill_skillexp_v	chuitianwang150	deadlystrike_p	chuitianwang150	missle_speed_v	chuitianwang150	skill_attackradius	chuitianwang150		chuitianwang150	skill_attackradius	chuitianwang150	skill_cost_v	chuitianwang150	missle_lifetime_v	chuitianwang150	seriesdamage_p	chuitianwang150	ignoredefense_p	chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		§·ng B×nh Vò Néi, Táa Kh« L¹p Thñ, Thiªn V­¬ng §¹i Thõa Chïy Ph¸p, c«ng kÝch ®Þch nh©n tõ 5 phÝa xuyªn thÊu môc tiªu
B¸ V­¬ng T¹m Kim	C«ng kÝch ngo¹i c«ng  	1060	101	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tw_04.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	108	5	1	3	1	12	1088	-1	5	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	27	3	1	96	0	0		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	qiangtianwang150	attackrating_p	qiangtianwang150	deadlystrike_p	qiangtianwang150	missle_speed_v	qiangtianwang150	skill_attackradius	qiangtianwang150	skill_cost_v	qiangtianwang150	missle_lifetime_v	qiangtianwang150	seriesdamage_p	qiangtianwang150		qiangtianwang150	skill_skillexp_v	qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		qiangtianwang150		B¸ V­¬ng Chi Lùc, To¸i Kim Ph¸ Th¹ch, Thiªn V­¬ng §¹i Thõa Th­¬ng Ph¸p, c«ng kÝch ®Þch nh©n ph¸i tr­íc tõ 3 phÝa.
