SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
L­ìng Nghi T©m ph¸p	Hç trî bÞ ®éng	161		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_31.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	castspeed_v																																									§éc m«n néi c«ng, t¨ng tèc ®é xuÊt chiªu.
HuyÒn NhÊt V« T­îng	C«ng kÝch néi c«ng 	162		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_32.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	520	0	0	0	5	6	27	-1	1	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	1	0	0	1		0					0	0	0	-1	1	\script\skill\wudang.lua		xuanyi_wuxiang	lightingdamage_v	xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		Chiªu thøc cao cÊp, tÊn c«ng kÎ ®Þch ®¬n lÎ.
Nh©n KiÕm Hîp NhÊt (##) 		163		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_33.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			18	2	1	2	0	0	0	0	0	5	6	215	-1	1	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\wudang.lua	physicsenhance_p	renjian_heyi	attackrating_p	renjian_heyi	stealmanaenhance_p	renjian_heyi	deadlystrike_p	renjian_heyi	stun_p	renjian_heyi	missle_speed_v	renjian_heyi	skill_attackradius	renjian_heyi	skill_cost_v	renjian_heyi	skill_eventskilllevel	renjian_heyi	skill_collideevent	renjian_heyi	skill_startevent	renjian_heyi	skill_showevent	renjian_heyi	addskillexp2	renjian_heyi	skill_skillexp_v	renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		Cao cÊp KiÕm ph¸p, chiÕn ®Êu cùc kú lîi h¹i.
B¸c CÊp Nhi Phôc	C«ng kÝch néi c«ng 	164	902	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	28	-1	1	1	11	0	0	5		0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\wudang.lua	lightingdamage_v	boji_erfu	stun_p	boji_erfu	addskilldamage1	boji_erfu	skill_attackradius	boji_erfu	skill_cost_v	boji_erfu	seriesdamage_p	boji_erfu	addskilldamage2	boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Trung cÊp chiªu thøc, tÊn c«ng cïng lóc nhiÒu ®èi thñ 
V« Ng· V« KiÕm  	C«ng kÝch néi c«ng 	165	902	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_43.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	0	0	0	0	0	2	0	400	0	1	0	5	2	29	-1	16	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\wudang.lua	lightingdamage_v	wuwo_wujian	addskilldamage1	wuwo_wujian	missle_speed_v	wuwo_wujian	skill_attackradius	wuwo_wujian	skill_cost_v	wuwo_wujian	stun_p	wuwo_wujian	seriesdamage_p	wuwo_wujian	skill_misslenum_v	wuwo_wujian	addskilldamage2	wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		QuyÒn Ph¸p cao cÊp, s¸t th­¬ng côc kú hiÖu qu¶.
Th¸i Cùc ThÇn C«ng 	Hç trî bÞ ®éng	166	9999	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_41.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	attackspeed_v	taiji_shengong	castspeed_v	taiji_shengong	addlightingdamage_v	taiji_shengong	attackratingenhance_v	taiji_shengong	manareplenish_v	taiji_shengong	lightingenhance_p	taiji_shengong	manamax_p	taiji_shengong	manamax_yan_p	taiji_shengong	deadlystrikeenhance_p	taiji_shengong	me2waterdamage_p	taiji_shengong	water2medamage_p	taiji_shengong	anti_block_rate	taiji_shengong	anti_enhancehit_rate	taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		ChÝ cao T©m ph¸p,t¨ng kh¶ n¨ng chiÕn ®Êu toµn diÖn.
Tam Hoµn Thao NguyÖt	C«ng kÝch ngo¹i c«ng  	267	901	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_32.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	5	2	6	5	1	110	-1	3	1	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	0	1	20	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	physicsenhance_p	sanhuan_taoyue	attackrating_p	sanhuan_taoyue		sanhuan_taoyue	deadlystrike_p	sanhuan_taoyue	stun_p	sanhuan_taoyue	lightingdamage_v	sanhuan_taoyue	addskilldamage1	sanhuan_taoyue	missle_speed_v	sanhuan_taoyue	skill_attackradius	sanhuan_taoyue	skill_cost_v	sanhuan_taoyue	missle_lifetime_v	sanhuan_taoyue	seriesdamage_p	sanhuan_taoyue	addskilldamage2	sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		Th¸i Cùc KiÕm ph¸p cao cÊp, phãng 3 kiÕm tiªu diÖt ®èi ph­¬ng.
Thiªn §Þa V« Cùc 	C«ng kÝch néi c«ng 	365	902	0	\spr\Ui\skill\ÌìµØÎÞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	173	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	1		0					0	0	1	4	1	\script\skill\wudang.lua	lightingdamage_v	tiandi_wuji	skill_attackradius	tiandi_wuji	skill_cost_v	tiandi_wuji	stun_p	tiandi_wuji	addskilldamage1	tiandi_wuji	missle_lifetime_v	tiandi_wuji	addskillexp1	tiandi_wuji	skill_skillexp_v	tiandi_wuji	seriesdamage_p	tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		tiandi_wuji		Vâ §ang QuyÒn Ph¸p tèi cao, liªn tôc xuÊt chiªu tiªu diÖt ®èi ph­¬ng.
Nh©n KiÕm Hîp NhÊt  	C«ng kÝch ngo¹i c«ng  	368	901	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_33.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	5	2	6	5	1	175	-1	3	1	10	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	371	0	0	0	0	0	0	0	80	20	0	1	35	0	0		0					0	0	1	4	1	\script\skill\wudang.lua	physicsenhance_p	renjian_heyi	attackrating_p	renjian_heyi	stealmana_p	renjian_heyi	deadlystrike_p	renjian_heyi	lightingdamage_v	renjian_heyi	missle_speed_v	renjian_heyi	skill_attackradius	renjian_heyi	skill_cost_v	renjian_heyi	skill_eventskilllevel	renjian_heyi	skill_collideevent	renjian_heyi	skill_startevent	renjian_heyi	skill_showevent	renjian_heyi	addskillexp1	renjian_heyi	skill_skillexp_v	renjian_heyi	missle_lifetime_v	renjian_heyi	seriesdamage_p	renjian_heyi	addskilldamage1	renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		KiÕm ph¸p tuyÖt ®Ønh, c«ng thñ toµn diÖn.
XuÊt ø BÊt NhiÔm	chñ ®éng hç trî 	716	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_120.spr				122	4	0	2	0	0	0	0	0	5	7	274	-1	1	1	11	-1	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	738	0	0	0	0	0	0	0	120	20	-2	0	0	0	1		0					0	0	1	-1	1	\script\skill\wudang.lua	skill_cost_v	wudang120	missle_missrate	wudang120	skill_mintimepercastonhorse_v	wudang120	skill_mintimepercast_v	wudang120	skill_desc	wudang120	skill_skillexp_v	wudang120	ignorenegativestate_p	wudang120																												Th©n t©m thanh tÞnh, lo¹i bá tÊt c¶ tr¹ng th¸i dÞ th­êng.
T¹o Hãa Th¸i Thanh	C«ng kÝch néi c«ng 	1078	902	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wd_01.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	340	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	27	-2	1	0	0	1		0					0	0	1	4	1	\script\skill\wudang.lua	lightingdamage_v	qiwudang150	skill_attackradius	qiwudang150	skill_cost_v	qiwudang150	stun_p	qiwudang150		qiwudang150	missle_lifetime_v	qiwudang150		qiwudang150	skill_skillexp_v	qiwudang150	seriesdamage_p	qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		qiwudang150		ThÆng V©n Quy H¹c, Thiªn §¹o V« Cïng, Vâ §ang §¹i Thõa KhÝ C«ng, c«ng kÝch ph¹m vi cã cù li nhÊt ®Þnh.
KiÕm Thïy Tinh Hµ	C«ng kÝch ngo¹i c«ng  	1079	901	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wd_02.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	341	-1	1	1	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1107	0	0	0	0	0	0	0	150	27	0	1	94	0	0		0					0	0	1	4	1	\script\skill\wudang.lua	physicsenhance_p	jianwudang150	attackrating_p	jianwudang150	stealmana_p	jianwudang150	deadlystrike_p	jianwudang150	lightingdamage_v	jianwudang150	missle_speed_v	jianwudang150	skill_attackradius	jianwudang150	skill_cost_v	jianwudang150	skill_eventskilllevel	jianwudang150	skill_collideevent	jianwudang150	skill_startevent	jianwudang150	skill_showevent	jianwudang150	stun_p	jianwudang150	skill_skillexp_v	jianwudang150	missle_lifetime_v	jianwudang150	seriesdamage_p	jianwudang150		jianwudang150		jianwudang150		jianwudang150		jianwudang150		Th­îng HuyÒn Tinh NguyÖt, H¹ DÞ L­ìng Nghi, Vâ §ang §¹i Thõa KiÕm Ph¸p, c«ng kÝch môc tiªu ®èi diÖn
