SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Méng §iÖp  		207		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr		0	0	40	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\emei.lua	lifereplenish_v	mengdie	manareplenish_v	mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		
PhËt T©m Tõ H÷u		208		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	41	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\emei.lua	lifemax_p	foxin_ciyou	lifemax_yan_p	foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		
Tø T­îng §ång Quy 		243		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_11.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k007.wav	0	0	0	2	0	400	0	1	8	2	3	1	-1	4	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	0	0	20	0	90	0				0	0	0	2	1	\script\skill\emei.lua	physicsdamage_v	sixiang_tonggui	colddamage_v	sixiang_tonggui		sixiang_tonggui	skill_attackradius	sixiang_tonggui	skill_cost_v	sixiang_tonggui	seriesdamage_p	sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		Trung cÊp chiªu thøc, B¨ng s¸t trªn diÖn réng 
Ba La T©m Kinh 		281		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_22.spr		0	0	55	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\emei.lua	fasthitrecover_v	qingyin_fanchang	fatallystrikeres_p	qingyin_fanchang	freezetimereduce_p	qingyin_fanchang	poisontimereduce_p	qingyin_fanchang	stuntimereduce_p	qingyin_fanchang																																
Truy Tinh Trôc NguyÖt 	C«ng kÝch ngo¹i c«ng  	323	101	1	\spr\Ui\skill\×·ÐÇÖðÔÂ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	90	5	1	3	1	12	327	-1	5	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	3	1	60	0	9		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	zhuixing_zhuyue	attackrating_p	zhuixing_zhuyue	deadlystrike_p	zhuixing_zhuyue	missle_speed_v	zhuixing_zhuyue	skill_attackradius	zhuixing_zhuyue	skill_cost_v	zhuixing_zhuyue	missle_lifetime_v	zhuixing_zhuyue	seriesdamage_p	zhuixing_zhuyue	addskillexp1	zhuixing_zhuyue	skill_skillexp_v	zhuixing_zhuyue	addskilldamage1	zhuixing_zhuyue	addskilldamage2	zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		zhuixing_zhuyue		Th­¬ng ph¸p tèi cao,1 lÇn xuÊt liªn tôc 5 chiªu  
Thõa Long QuyÕt 	C«ng kÝch néi c«ng 	324	103	1	\spr\Ui\skill\×··ç¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	72	5	1	5	1	12	407	-1	1	0	9	0	1	0		0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	4	1	60	0	0		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	chenglong_jue		chenglong_jue	deadlystrike_p	chenglong_jue	addskilldamage1	chenglong_jue	missle_speed_v	chenglong_jue	skill_attackradius	chenglong_jue	skill_cost_v	chenglong_jue	missle_lifetime_v	chenglong_jue	seriesdamage_p	chenglong_jue	ignoredefense_p	chenglong_jue	addskilldamage2	chenglong_jue	addskilldamage3	chenglong_jue	addskilldamage4	chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		chenglong_jue		Chïy Ph¸p cao cÊp, khiÕn ®èi ph­¬ng kh«ng thÓ xoay së 
Ngäc TuyÒn TÈy TrÇn 	C«ng kÝch ngo¹i c«ng  	329		0	\spr\Ui\skill\Èý¶ëö©Ñ©.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\·ð¹âÆÕÕÕ.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	2	7	143	-1	1	1	11	0	1	3		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	0	0	0	0				0	0	0	2	1	\script\skill\emei.lua	physicsenhance_p	yuquan_xichen	deadlystrike_p	yuquan_xichen	seriesdamage_p	yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		yuquan_xichen		Nga Mi TuyÖt ®Ønh vâ c«ng, s¸t th­¬ng trªn diÖn réng 
Kim §Ønh PhËt Quang 	C«ng kÝch néi c«ng 	331		0	\spr\Ui\skill\Ç§·ðÇ§Ò¶.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k007.wav	0	0	0	2	0	400	0	1	9	2	3	144	-1	4	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	20	0	0	0	34	0				0	0	0	2	1	\script\skill\emei.lua	colddamage_v	jinding_foguang	missle_speed_v	jinding_foguang	seriesdamage_p	jinding_foguang	skill_misslenum_v	jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		jinding_foguang		Trung cÊp chiªu thøc, B¨ng s¸t trªn diÖn réng 
Phæ §é Chóng Sinh 		333		0	\spr\Ui\skill\½ð¶¥·ð¹â.spr		0	0	56	2	0	2	0	180	0	0	0	2	3	137	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\emei.lua	lifereplenish_v	pudu_zhongsheng	manareplenish_v	pudu_zhongsheng	allres_yan_p	pudu_zhongsheng	fasthitrecover_yan_v	pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		
L«i ®éng Cöu Thiªn 	C«ng kÝch néi c«ng 	375	1002	0	\spr\Ui\skill\À×¶¯¾ÅÌì.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	0	0	0	470	0	3	5	5	6	181	-1	4	1	11	1	0	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	387	0	0	80	20	-2	1	0	0	0		0					0	0	1	4	1	\script\skill\kunlun.lua	lightingdamage_v	leidong_jiutian	skill_eventskilllevel	leidong_jiutian	skill_collideevent	leidong_jiutian	skill_showevent	leidong_jiutian	skill_cost_v	leidong_jiutian	addskillexp1	leidong_jiutian	skill_skillexp_v	leidong_jiutian	seriesdamage_p	leidong_jiutian	addskilldamage1	leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		leidong_jiutian		Chiªu thøc tèi cao, L«i s¸t trªn diÖn réng.
Kü n¨ng phô - BÕ NguyÖt PhÊt TrÇn	Vßng s¸ng	718		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_01.spr				0	0	0	3	0	180	0	0	0	2	3	92	-1	1	1	0	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	1		0					0	0	1	-1	1	\script\skill\emei.lua	skill_appendskill	emei120	skill_appendskill	emei120_1	skill_appendskill	emei120_2	skill_appendskill	emei120_3	skill_appendskill	emei120_4																																
KiÕm T©m TÜnh §iÓn	C«ng kÝch ngo¹i c«ng  	1089		0	\spr\Ui\skill\Èý¶ëö©Ñ©.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\·ð¹âÆÕÕÕ.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	800	0	1	0	2	3	325	-1	8	1	11	1	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1091	0	20	-2	0	0	0	0		0					0	0	1	2	0	\script\skill\emei.lua	physicsenhance_p	jianemei150_2	deadlystrike_p	jianemei150_2	seriesdamage_p	jianemei150_2	colddamage_v	jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		jianemei150_2		Nga My KiÕm
Minh T©m KiÕn TÝnh	C«ng kÝch néi c«ng 	1115	503	0	\spr\Ui\skill\±©ÓêÀæ»¨.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	400	0	0	0	2	6	376	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	20	Gian c¸c	5	0				0	0	1	-1	1	\script\skill\emei.lua	lifereplenish_v	mingxinjianxing	skill_cost_v	mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		mingxinjianxing		
