SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
LŞch Ma §o¹t Hån	Hç trî phßng ngù - chñ ®éng	143	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_23.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			28	3	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	addphysicsdamage_p	limo_duopo	skill_cost_v	limo_duopo	skill_mintimepercast_v	limo_duopo	skill_desc	limo_duopo	anti_block_rate_buff	limo_duopo	skill_mintimepercastonhorse_v	limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		Thiªn NhÉn  dŞ thuËt, lµm gi¶m kh¶ n¨ng chiÕn ®Êu cña ®èi ph­¬ng.
Minh T«n B¶n Sinh (##) 		144		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_24.spr		\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	fireres_p																																									Thiªn NhÉn  Néi c«ng, t¨ng hiÖu qu¶ Ho¶ s¸t
§¬n ChØ LiÖt DiÖm	C«ng kİch néi c«ng 	145	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	280	0	0	0	4	1	57	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	0	0	0		0					0	0	0	3	1	\script\skill\tianren.lua	firedamage_v	tanzhi_lieyan	addskilldamage1	tanzhi_lieyan	missle_speed_v	tanzhi_lieyan	skill_attackradius	tanzhi_lieyan	skill_cost_v	tanzhi_lieyan	seriesdamage_p	tanzhi_lieyan	addskilldamage2	tanzhi_lieyan	addskilldamage3	tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		NhËp m«n vâ c«ng, tÊn c«ng cïng lóc nhÒu ®èi thñ.
Ngò hµnh trËn	Vßng trßn  hç trî phßng ngù 	146	800	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_32.spr		0	0	29	2	1	2	0	180	0	0	0	4	7	226	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\tianren.lua	adddefense_v	wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		Thiªn NhÉn  kú trËn, t¨ng kh¶ n¨ng phßng thñ cho ®ång ®éi.
HuyÒn Minh HÊp Tinh	C«ng kİch ngo¹i c«ng  	147		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_33.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÎüĞÇ´ó·¨.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	60	0	0	0	4	1	71	-1	1	1	9	0	1	0		0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	20	-2	0	80	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	physicsenhance_p		stealmana_p		skill_cost_v																																					MËt truyÒn kú c«ng, hót Néi lùc ®èi ph­¬ng vÒ m×nh.
Ma DiÖm ThÊt S¸t	C«ng kİch ngo¹i c«ng  	148	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_41.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	570	0	1	0	4	6	58	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	192	0	0	0	0	0	0	0	60	20	-2	1	0	0	20	0	0	0				0	0	0	3	1	\script\skill\tianren.lua	firedamage_v	moyan_qisha	addskilldamage1	moyan_qisha	fatallystrike_p	moyan_qisha	missle_speed_v	moyan_qisha	skill_attackradius	moyan_qisha	skill_cost_v	moyan_qisha	seriesdamage_p	moyan_qisha	addskilldamage2	moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		Thiªn NhÉn  Chiªu thøc cao cÊp, Ho¶ s¸t cùc lú lîi h¹i
Thùc Cèt HuyÕt NhËn	Chñ ®éng hç trî c«ng kİch	149		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			25	3	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	addfiredamage_v		skill_cost_v																																							Thiªn NhÉn  Kú thuËt, t¨ng hiÖu qu¶ Ho¶ s¸t.
Thiªn Ma Gi¶i ThÓ 	Chñ ®éng hç trî c«ng kİch	150	9999	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_43.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	30	3	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	adddefense_v	tianmo_jieti	attackratingenhance_p	tianmo_jieti	addfiremagic_v	tianmo_jieti	addfiredamage_v	tianmo_jieti	fireenhance_p	tianmo_jieti	attackspeed_yan_v	tianmo_jieti	returnres_p	tianmo_jieti	attackratingenhance_v	tianmo_jieti	skill_cost_v	tianmo_jieti	castspeed_v	tianmo_jieti	lifemax_yan_p	tianmo_jieti	fasthitrecover_yan_v	tianmo_jieti	me2metaldamage_p	tianmo_jieti	metal2medamage_p	tianmo_jieti	anti_block_rate	tianmo_jieti	do_hurt_p	tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		Thiªn NhÉn  T©m ph¸p, gi¶m hiÖu qu¶ chiÕn ®Êu cña ®èi ph­¬ng
V©n Long Kİch	C«ng kİch ngo¹i c«ng  	361	801	0	\spr\Ui\skill\ÔÆÁú»÷.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÍµÌì»»ÈÕ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	60	0	0	0	4	1	169	-1	1	1	10	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	3	0	100	0	0		0					0	0	1	3	1	\script\skill\tianren.lua	physicsenhance_p	yunlong_ji	firedamage_v	yunlong_ji	missle_speed_v	yunlong_ji	skill_attackradius	yunlong_ji	skill_cost_v	yunlong_ji	deadlystrike_p	yunlong_ji	addskilldamage1	yunlong_ji		yunlong_ji	addskillexp1	yunlong_ji	skill_skillexp_v	yunlong_ji	missle_lifetime_v	yunlong_ji	seriesdamage_p	yunlong_ji	steallife_p	yunlong_ji	stealmana_p	yunlong_ji		yunlong_ji		yunlong_ji		yunlong_ji		yunlong_ji		yunlong_ji		yunlong_ji		M©u ph¸p cao cÊp, hiÖu qu¶ s¸t th­¬ng cùc cao.
Thiªn Ngo¹i L­u Tinh	C«ng kİch ngo¹i c«ng  	362	802	0	\spr\Ui\skill\Òµ»ğ·Ù³Ç.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	420	0	0	0	4	6	171	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	363	80	20	-2	1	0	0	1	0	0	0				0	0	1	3	1	\script\skill\tianren.lua	firedamage_v	tianwai_liuxing	skill_attackradius	tianwai_liuxing	skill_cost_v	tianwai_liuxing	skill_eventskilllevel	tianwai_liuxing	skill_vanishedevent	tianwai_liuxing	skill_showevent	tianwai_liuxing	addskillexp1	tianwai_liuxing	skill_skillexp_v	tianwai_liuxing	seriesdamage_p	tianwai_liuxing	addskilldamage1	tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		tianwai_liuxing		Thiªn NhÉn  §ao ph¸p cao cÊp, s¸t th­¬ng trªn diÖn réng
Bi T« Thanh Phong 	Chñ ®éng hç trî c«ng kİch	364	803	0	\spr\Ui\skill\±¯ÊéÇå·ç.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			58	3	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	fasthitrecover_v	beisu_qingfeng	skill_cost_v	beisu_qingfeng	fasthitrecover_yan_v	beisu_qingfeng	skill_mintimepercast_v	beisu_qingfeng	skill_desc	beisu_qingfeng	anti_block_rate_buff	beisu_qingfeng	skill_mintimepercastonhorse_v	beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		KhiÕn ®«i ph­¬ng kh«ng thÓ xoay së.
NhiÕp Hån Lo¹n T©m 	Chñ ®éng hç trî chiÕn ®Êu	391	803	0	\spr\Ui\skill\Éã»êÂÒĞÄ.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			59	3	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	attackratingenhance_p	shehun_luanxin	adddefense_v	shehun_luanxin	addphysicsdamage_p	shehun_luanxin	fasthitrecover_v	shehun_luanxin	lifereplenish_v	shehun_luanxin	deadlystrikeenhance_p	shehun_luanxin	skill_cost_v	shehun_luanxin	fasthitrecover_yan_v	shehun_luanxin	skill_mintimepercast_v	shehun_luanxin	skill_desc	shehun_luanxin	anti_block_rate_buff	shehun_luanxin	skill_mintimepercastonhorse_v	shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin	\script\skill\lvlup_shehun_luanxin.lua	Thiªn NhÉn  chiÕn ®Êu T©m ph¸p, gi¶m kh¶ n¨ng chiÕn ®Êu cña ®èi ph­¬ng
Ma ¢m PhÖ Ph¸ch	Hç trî chñ ®éng	715	1010	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_120.spr					0	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	-1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	723	0	0	0	0	0	0	0	120	20	-2	0	0	0	1		0					0	0	1	-1	1	\script\skill\tianren.lua	skill_cost_v	tianren120	autodeathskill	tianren120	skill_mintimepercastonhorse_v	tianren120	skill_mintimepercast_v	tianren120	skill_desc	tianren120	skill_skillexp_v	tianren120	anti_block_rate_buff	tianren120		tianren120		tianren120																								¢m tµ bİ hiÓm, lµm cho kÎ thï ph¶i ho¶ng lo¹n.
Giang H¶i Né Lan	C«ng kİch ngo¹i c«ng  	1075	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tr_01.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÍµÌì»»ÈÕ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	60	0	0	0	4	1	337	-1	1	1	10	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1131	0	0	0	0	0	0	0	150	27	3	0	136	0	0		0					0	0	1	3	1	\script\skill\tianren.lua	physicsenhance_p	zhanren150	firedamage_v	zhanren150	missle_speed_v	zhanren150	skill_attackradius	zhanren150	skill_cost_v	zhanren150	deadlystrike_p	zhanren150	skill_eventskilllevel	zhanren150	skill_startevent	zhanren150	skill_showevent	zhanren150	skill_skillexp_v	zhanren150	skill_desc	zhanren150	seriesdamage_p	zhanren150	steallife_p	zhanren150	stealmana_p	zhanren150		zhanren150		zhanren150		zhanren150		zhanren150		zhanren150		zhanren150		ChiÕn ı Ngù §×nh, Th­¬ng Kiªu Thiªn H¹, Thiªn NoÉn §¹i Thõa Th­¬ng Ph¸p, c«ng kİch môc tiªu phİa tr­íc theo ®­êng th¼ng víi cù ly nhÊt ®Şnh.
