SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
NhiÕp Hån NguyÖt ¶nh	C«ng kÝch ngo¹i c«ng  	339	302	0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	2	5	3	1	149	-1	1	1	11	1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	340	0	0	80	20	101	1	50	0	0		0					0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	shehun_yueying	deadlystrike_p	shehun_yueying	skill_cost_v	shehun_yueying	skill_eventskilllevel	shehun_yueying	skill_collideevent	shehun_yueying	skill_showevent	shehun_yueying	missle_speed_v	shehun_yueying	skill_attackradius	shehun_yueying	addskillexp1	shehun_yueying	skill_skillexp_v	shehun_yueying	poisondamage_v	shehun_yueying	seriesdamage_p	shehun_yueying	addskilldamage1	shehun_yueying		shehun_yueying		shehun_yueying		shehun_yueying		shehun_yueying		shehun_yueying		shehun_yueying		shehun_yueying		Chiªu thøc cao cÊp, h¹ thñ v« h×nh, cÇn trang bÞ phi ®ao.
T¸n Hoa Tiªu 	C«ng kÝch néi c«ng 	341	301	0	\spr\Ui\skill\É¢»¨ïÚ.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	1	3	3	2	151	-1	5	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	100	1	0	0	1		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	sanhua_biao	deadlystrike_p	sanhua_biao	addskilldamage1	sanhua_biao	poisondamage_v	sanhua_biao	skill_cost_v	sanhua_biao	missle_speed_v	sanhua_biao	skill_attackradius	sanhua_biao	addskilldamage2	sanhua_biao	seriesdamage_p	sanhua_biao	addskilldamage3	sanhua_biao	addskilldamage4	sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		sanhua_biao		Chiªu thøc cao cÊp, s¸t th­¬ng ¸m khÝ cùc kú lîi h¹i
Cöu Cung Phi Tinh	C«ng kÝch ngo¹i c«ng  	342	301	0	\spr\Ui\skill\¾Å¹¬·ÉÐÇ.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	5	2	3	2	152	-1	5	1	11	1	0	2		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	100	1	0	0	1		0					0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	jiugong_feixing	deadlystrike_p	jiugong_feixing	poisondamage_v	jiugong_feixing	missle_speed_v	jiugong_feixing	skill_attackradius	jiugong_feixing	skill_cost_v	jiugong_feixing	addskillexp1	jiugong_feixing	skill_skillexp_v	jiugong_feixing	seriesdamage_p	jiugong_feixing	addskilldamage1	jiugong_feixing	addskilldamage2	jiugong_feixing	addskilldamage3	jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		Chiªu thøc tèi cao, s¸t th­¬ng phi tiªu trªn diÖn réng.
Xuyªn T©m ThÝch 	C«ng kÝch néi c«ng 	343	304	0	\spr\Ui\skill\´©ÐÄ´Ì.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	153	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	344	0	0	30	20	-2	1	0	0	0		0					0	0	0	0	1	\script\skill\tangmen.lua	physicsdamage_v	chuanxin_ci	skill_cost_v	chuanxin_ci	seriesdamage_p	chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		C¹m bÉy vËt lý 
Hµn B¨ng ThÝch 	C«ng kÝch néi c«ng 	345	304	0	\spr\Ui\skill\º®±ù´Ì.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	155	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	346	0	0	40	20	-2	1	0	0	0		0					0	0	0	2	1	\script\skill\tangmen.lua	colddamage_v	hanbing_ci	skill_cost_v	hanbing_ci	seriesdamage_p	hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci				C¹m bÉy B¨ng 
§Þa DiÖm Háa 	C«ng kÝch néi c«ng 	347	304	0	\spr\Ui\skill\µØÑæ»ð.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	157	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	348	0	0	10	20	-2	1	0	0	0		0					0	0	0	3	1	\script\skill\tangmen.lua	firedamage_v	diyan_huo	skill_cost_v	diyan_huo	seriesdamage_p	diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		diyan_huo		C¹m bÉy Háa.
L«i KÝch ThuËt 	C«ng kÝch néi c«ng 	349	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	159	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	350	0	0	50	20	-2	1	0	0	0		0					0	0	0	4	1	\script\skill\tangmen.lua	lightingdamage_v	leiji_shu	stun_p	leiji_shu	skill_cost_v	leiji_shu	seriesdamage_p	leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		C¹m bÉy L«i 
Lo¹n Hoµn KÝch	C«ng kÝch néi c«ng 	351	304	0	\spr\Ui\skill\ÎåÐÐÏÝÚå.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	161	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	352	0	0	80	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	firedamage_v	luanhuan_ji	poisondamage_v	luanhuan_ji	physicsdamage_v	luanhuan_ji	colddamage_v	luanhuan_ji	lightingdamage_v	luanhuan_ji	stun_p	luanhuan_ji	skill_cost_v	luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji	\script\skill\lvlup_luanhuan_ji.lua	C¹m bÉy tèi cao, giÉm ph¶i khã b¶o toµn sinh m¹ng.
Mª ¶nh Tung	Hç trî chñ ®éng	710	1009	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_120.spr	\spr\skill\tm\ÃÔÓ°×Ý.spr			0	0	0	2	0	0	0	0	0	3	13	0	-1	0	0	11	0	0	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\tangmen.lua	skill_cost_v	tangmen120	skill_param1_v	tangmen120	skill_mintimepercastonhorse_v	tangmen120	skill_mintimepercast_v	tangmen120	skill_desc	tangmen120	skill_skillexp_v	tangmen120																														ThuËt di h×nh ho¸n ¶nh, ®i ®Õn ®iÓm chØ ®Þnh trong nh¸y m¾t.
V« ¶nh Xuyªn	C«ng kÝch ngo¹i c«ng  	1069	302	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_06.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	2	5	3	1	331	-1	1	1	11	1	0	3		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1097	0	0	150	27	101	1	76	0	0		0					0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	feidaotang150	deadlystrike_p	feidaotang150	skill_cost_v	feidaotang150	skill_eventskilllevel	feidaotang150	skill_collideevent	feidaotang150	skill_showevent	feidaotang150	missle_speed_v	feidaotang150	skill_attackradius	feidaotang150		feidaotang150	skill_skillexp_v	feidaotang150	poisondamage_v	feidaotang150	seriesdamage_p	feidaotang150		feidaotang150		feidaotang150		feidaotang150		feidaotang150		feidaotang150		feidaotang150		feidaotang150		feidaotang150		TÊn TiÖp V« ¶nh, Xuyªn Tinh Qu¸n NguyÖt, §­êng M«n §¹i Thõa ¸m KhÝ, sau khi xuyªn thÊu môc tiªu t¹o thµnh ph¹m vi s¸t th­¬ng.
ThiÕt Liªn Tø S¸t	C«ng kÝch néi c«ng 	1070	303	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_02.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	3	6	332	-1	1	1	11	1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1098	18	0	0	0	0	150	27	102	0	60	0	1		0					0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	nutang150	skill_cost_v	nutang150	missle_lifetime_v	nutang150	skill_attackradius	nutang150		nutang150	skill_skillexp_v	nutang150		nutang150	skill_eventskilllevel	nutang150	skill_flyevent	nutang150	seriesdamage_p	nutang150	poisondamage_v	nutang150	skill_showevent	nutang150	deadlystrike_p	nutang150		nutang150		nutang150		nutang150		nutang150		nutang150		nutang150		nutang150		ThiÕt Liªn Trôy §Þa, Quû Sa T¸n Ph¸t, §­êng M«n §¹i Thõa Ná Ph¸p, thiÕt liªn phãng ra liªn tôc tÊn c«ng ®Þch nh©n, vµ s¸t th­¬ng nh÷ng ®Þch nh©n xung quanh.
Cµn Kh«n NhÊt TrÞch	C«ng kÝch ngo¹i c«ng  	1071	301	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_05.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	5	0	3	2	333	-1	5	1	11	1	0	2		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	27	100	1	0	0	1		0	0				0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	biaotang150	deadlystrike_p	biaotang150	poisondamage_v	biaotang150	missle_speed_v	biaotang150	skill_attackradius	biaotang150	skill_cost_v	biaotang150		biaotang150	skill_skillexp_v	biaotang150	seriesdamage_p	biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		biaotang150		Phiªu N¹p Cµn Kh«n, NhÊt KÝch TrÝ MÖnh, §­êng M«n §¹i Thõa Tiªu Ph¸p, c«ng kÝch ®èi ph­¬ng phÝa tr­íc
TÝch LÞch Lo¹n Hoµn KÝch	C«ng kÝch néi c«ng 	1110	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_04.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	420	0	0	0	2	1	374	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1113	150	26	-2	1	0	0	1	0	0	0				0	1	0	-1	1	\script\skill\tangmen.lua	physicsenhance_p	pili_dan	deadlystrike_p	pili_dan	skill_eventskilllevel	pili_dan	skill_vanishedevent	pili_dan	skill_showevent	pili_dan	skill_cost_v	pili_dan	poisondamage_v	pili_dan	seriesdamage_p	pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan	\script\skill\lvlup_pililuanhuan_ji.lua	C«ng Nh©n Vi H¹, C«ng Nh©n Vi Th­îng, §­êng M«n §¹i Thõa H·m TÜnh, cã thÓ m­u to¸n cµi bÉy ®èi víi môc tiªu ë xa.
