SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Bæng §¶ ¸c CÈu	C«ng kİch ngo¹i c«ng  	125	701	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	72	0	0	5	4	3	47	-1	16	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	2	1	0	0	0		0					0	0	0	3	1	\script\skill\gaibang.lua	physicsenhance_p	bangda_egou	firedamage_v	bangda_egou	addskilldamage1	bangda_egou	missle_speed_v	bangda_egou	skill_attackradius	bangda_egou	skill_cost_v	bangda_egou	seriesdamage_p	bangda_egou	addskilldamage2	bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		Oao cÊp chiªu thøc, biÕn hãa kh«n l­êng.
Kim ¤ ¸nh TuyÕt	Hç trî phßng ngù - chñ ®éng	126		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_32.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	400	0	0	0	4	6	52	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	coldres_p		skill_cost_v																																							C¸i Bang tuyÖt kü, t¨ng kh¶ n¨ng phßng b¨ng.
Ho¹t BÊt L­u Thñ 11	Chñ ®éng hç trî chiÕn ®Êu	127		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_33.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	4	6	0	-1	0	0	11	0	0	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	fastwalkrun_p	huabu_liushou	skill_cost_v	huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		C¸i Bang tuyÖt kü, tù t¨ng tèc ®é di chuyÓn
Kh¸ng Long H÷u Hèi	C«ng kİch néi c«ng 	128	702	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_41.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	4	2	48	-1	8	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	3		1					0	0	0	3	1	\script\skill\gaibang.lua	firedamage_v	kanglong_youhui	addskilldamage1	kanglong_youhui	missle_speed_v	kanglong_youhui	skill_attackradius	kanglong_youhui	skill_cost_v	kanglong_youhui	seriesdamage_p	kanglong_youhui	skill_param1_v	kanglong_youhui	skill_misslenum_v	kanglong_youhui	addskilldamage2	kanglong_youhui	addskilldamage3	kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		Chiªu thøc cao cÊp, C¸i Bang bang chñ nhê nã mµ vang danh thiªn h¹.
Hãa HiÓm Vi Di	Hç trî phßng ngù - chñ ®éng	129	700	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	3	0	400	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	meleedamagereturn_p	huaxian_weiyi	adddefense_v	huaxian_weiyi	anti_block_rate	huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		huaxian_weiyi		C¸i Bang tuyÖt kü, t¨ng kh¶ n¨ng di chuyÓn chiÕn ®Êu.
Tóy §iÖp Cuång Vò 	Hç trî phßng ngù - chñ ®éng	130	9999	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_43.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			43	3	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	allres_yan_p	zuidie_kuangwu	addfiremagic_v	zuidie_kuangwu	addfiredamage_v	zuidie_kuangwu	deadlystrikeenhance_p	zuidie_kuangwu	lifemax_yan_p	zuidie_kuangwu	skill_cost_v	zuidie_kuangwu	returnres_p	zuidie_kuangwu	me2metaldamage_p	zuidie_kuangwu	metal2medamage_p	zuidie_kuangwu	anti_do_hurt_p	zuidie_kuangwu	physicsres_yan_p	zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		C¸i Bang mËt kü, cã thÓ t¨ng tÊt c¶ kh¸ng tİnh.
§¶ CÈu bæng 		209		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_23.spr				44	2	0	2	0	180	0	0	0	4	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	addphysicsdamage_p	dagou_zhen	skill_cost_v	dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		dagou_zhen		
Gi¸ng Long Ch­ëng 	hç trî chiÕn ®Êu- bŞ ®éng	274	704	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_32.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	lifemax_p	xianglong_zhang	manamax_p	xianglong_zhang	addfiremagic_v	xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		TrÊn bang Ch­ëng ph¸p, ChuyÓn hãa Sinh lùc thµnh néi lùc.
Ho¹t BÊt L­u Thñ 	Chñ ®éng hç trî chiÕn ®Êu	277	700	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_33.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			57	3	0	2	0	0	0	0	0	4	6	114	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	fastwalkrun_p	huabu_liushou	skill_cost_v	huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		C¸i Bang tuyÖt kü, tù t¨ng tèc ®é di chuyÓn
Phi Long T¹i Thiªn 	C«ng kİch néi c«ng 	357	702	0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	5	0	4	0	166	-1	3	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	10	0	32		65537					0	0	1	3	1	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_attackradius	feilong_zaitian	skill_cost_v	feilong_zaitian	skill_eventskilllevel	feilong_zaitian	skill_collideevent	feilong_zaitian	skill_showevent	feilong_zaitian	addskillexp1	feilong_zaitian	skill_skillexp_v	feilong_zaitian	seriesdamage_p	feilong_zaitian	skill_misslenum_v	feilong_zaitian	addskilldamage1	feilong_zaitian	addskilldamage2	feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		C¸i Bang TuyÖt kü, hiÖu qu¶ s¸t th­¬ng cùc cao
TiÒm Long T¹i Uyªn	C«ng kİch ngo¹i c«ng  	358		0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	570	0	0	0	4	7	167	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	20	0	0	0				0	0	0	3	1	\script\skill\gaibang.lua	firedamage_v	qianlong_zaiyuan	seriesdamage_p	qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		qianlong_zaiyuan		Thiªn NhÉn  Chiªu thøc cao cÊp, Ho¶ s¸t cùc lú lîi h¹i
Thiªn H¹ V« CÈu 	C«ng kİch ngo¹i c«ng  	359	701	0	\spr\Ui\skill\ÌìÏÂÎŞ¹·.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	400	0	5	0	4	0	168	-1	16	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	2	1	0	0	32		65537					0	0	1	3	1	\script\skill\gaibang.lua	physicsenhance_p	tianxia_wugou	firedamage_v	tianxia_wugou	missle_speed_v	tianxia_wugou	skill_attackradius	tianxia_wugou	skill_cost_v	tianxia_wugou	addskillexp1	tianxia_wugou	skill_skillexp_v	tianxia_wugou	seriesdamage_p	tianxia_wugou	skill_misslenum_v	tianxia_wugou	addskilldamage1	tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		TuyÖt kü bæng ph¸p, hiÖu qu¶ s¸t th­¬ng cùc cao.
Tiªu Diªu C«ng 	Chñ ®éng hç trî c«ng kİch	360	700	3	\spr\Ui\skill\åĞÒ£¹¦.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	attackspeed_v	xiaoyao_gong	castspeed_v	xiaoyao_gong	addphysicsdamage_p	xiaoyao_gong	deadlystrikeenhance_p	xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		Cao cÊp t©m ph¸p, t¨ng tèc ®é xuÊt chiªu.
Long ChiÕn ¦ D· 	C«ng kİch ngo¹i c«ng  	389		0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	570	0	0	0	4	7	195	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	20	0	0	0				0	0	0	3	1	\script\skill\gaibang.lua	firedamage_v	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye	seriesdamage_p	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		Thiªn NhÉn  Chiªu thøc cao cÊp, Ho¶ s¸t cùc lú lîi h¹i
Hçn Thiªn Khİ C«ng	hç trî bŞ ®éng 	714	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_120.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\gaibang.lua	autoattackskill	gaibang120	skill_desc	gaibang120	skill_skillexp_v	gaibang120																																				TuyÖt häc tËp hîp t©m huyÕt cña c¸c vŞ bang chñ.
Hçn Thiªn Khİ C«ng_QuyÕt Chó	Chó thuËt	720		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_01.spr				120	4	0	2	0	440	0	0	0	3	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\gaibang.lua	physicsresmax_p	gaibang120zuzhou	fireresmax_p	gaibang120zuzhou	rangedamagereturn_p	gaibang120zuzhou	physicsres_yan_p	gaibang120zuzhou	fireres_yan_p	gaibang120zuzhou	fastwalkrun_p	gaibang120zuzhou																														
Ngò DiÖu Cµn Kh«n	C«ng kİch néi c«ng 	1072		0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	570	0	0	0	4	7	334	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	10	0	20	0	0	0				0	0	1	3	0	\script\skill\gaibang.lua	firedamage_v	zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2	skill_skillexp_v	zhanggaibang150_2	seriesdamage_p	zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		zhanggaibang150_2		C¸i Bang ch­ëng
