SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Thiªn C­¬ng §Þa S¸t	C«ng kÝch néi c«ng 	71	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_31.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	0	0	3	6	33	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	70	0	0		0					0	0	0	1	1	\script\skill\wudu.lua	poisondamage_v	tiangang_disha	addskilldamage1	tiangang_disha	skill_attackradius	tiangang_disha	skill_cost_v	tiangang_disha	seriesdamage_p	tiangang_disha	addskilldamage2	tiangang_disha	addskilldamage3	tiangang_disha	addskilldamage4	tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		tiangang_disha		Ngò §éc Chiªu thøc cao cÊp, s¸t th­¬ng §éc trªn diÖn réng.
Xuyªn T©m §éc ThÝch	Chñ ®éng hç trî chiÕn ®Êu	72	403	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_32.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			11	3	0	2	0	440	0	0	0	3	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	poisonres_yan_p	chuanxin_duci	skill_cost_v	chuanxin_duci	poisonresmax_p	chuanxin_duci	skill_mintimepercast_v	chuanxin_duci	skill_desc	chuanxin_duci	anti_block_rate_buff	chuanxin_duci	skill_mintimepercastonhorse_v	chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		chuanxin_duci		MËt m«n ®éc d­îc, khiÕn ®èi ph­¬ng gi¶m kh¶ n¨ng phßng ®éc.
V¹n §éc Thùc T©m	Chñ ®éng hç trî c«ng kÝch	73	400	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_33.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			7	3	0	2	0	440	0	0	0	3	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	poisontimereduce_p	wangu_shixin	skill_cost_v	wangu_shixin	skill_mintimepercast_v	wangu_shixin	skill_desc	wangu_shixin	anti_block_rate_buff	wangu_shixin	skill_mintimepercastonhorse_v	wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		wangu_shixin		Tµ m«n Chó thuËt, khiÕn ®èi ph­¬ng trªn diÖn réng gi¶m kh¶ n¨ng phßng ®éc.
Chu C¸p Thanh Minh	C«ng kÝch ngo¹i c«ng  	74	401	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_41.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	9	3	1	34	-1	2	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	1	0	10	0	0		0					0	0	0	1	1	\script\skill\wudu.lua	physicsenhance_p	zhuha_qingming	poisondamage_v	zhuha_qingming	addskilldamage1	zhuha_qingming	missle_speed_v	zhuha_qingming	skill_attackradius	zhuha_qingming	skill_cost_v	zhuha_qingming	seriesdamage_p	zhuha_qingming	addskilldamage2	zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		Chiªu thøc cao cÊp, §éc s¸t cùc kú lîi h¹i.
Ngò §éc Kú Kinh	Hç trî phßng ngù - chñ ®éng	75	9999	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_42.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	addpoisondamage_v	wudu_qijing	addpoisonmagic_v	wudu_qijing	poisonenhance_p	wudu_qijing	deadlystrikeenhance_p	wudu_qijing	lifemax_yan_p	wudu_qijing	castspeed_v	wudu_qijing	castspeed_yan_v	wudu_qijing	attackspeed_yan_v	wudu_qijing	anti_poisonres_yan_p	wudu_qijing	me2earthdamage_p	wudu_qijing	earth2medamage_p	wudu_qijing	anti_do_stun_p	wudu_qijing	anti_block_rate	wudu_qijing	anti_hitrecover	wudu_qijing	returnres_p	wudu_qijing	fastwalkrun_p	wudu_qijing	lifemax_p	wudu_qijing		wudu_qijing		wudu_qijing		wudu_qijing		Dông ®éc t©m ph¸p, t¨ng tèc ®é §éc s¸t.
Di Hoa TiÕp Ngäc	Chñ ®éng hç trî chiÕn ®Êu	76		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_43.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			12	3	0	2	0	0	0	0	0	3	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	rangedamagereturn_p		skill_cost_v																																							Ngò §éc Chó thuËt, ph¶n l¹i ®ßn tÊn c«ng cña ®èi ph­¬ng.
¢m Phong Thùc Cèt 	C«ng kÝch néi c«ng 	353	402	0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	0	0	3	6	163	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	354	80	20	-2	1	90	0	0		0					0	0	1	1	1	\script\skill\wudu.lua	poisondamage_v	yinfeng_shigu	skill_attackradius	yinfeng_shigu	skill_cost_v	yinfeng_shigu	skill_eventskilllevel	yinfeng_shigu	addskilldamage1	yinfeng_shigu	skill_vanishedevent	yinfeng_shigu	skill_showevent	yinfeng_shigu	addskillexp1	yinfeng_shigu	skill_skillexp_v	yinfeng_shigu	seriesdamage_p	yinfeng_shigu	addskilldamage2	yinfeng_shigu	addskilldamage3	yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		Ch­ëng Ph¸p tèi cao, hiÖu qu¶ s¸t th­¬ng cùc cao 
HuyÒn ¢m Tr¶m 	C«ng kÝch néi c«ng 	355	401	0	\spr\Ui\skill\ÐþÒõÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	180	0	2	6	3	1	165	-1	2	1	11	1	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	383	0	0	80	20	1	0	30	0	0		0					0	0	1	1	1	\script\skill\wudu.lua	physicsenhance_p	xuanyin_zhan	poisondamage_v	xuanyin_zhan	missle_speed_v	xuanyin_zhan	skill_attackradius	xuanyin_zhan	skill_cost_v	xuanyin_zhan	addskillexp1	xuanyin_zhan	skill_skillexp_v	xuanyin_zhan	seriesdamage_p	xuanyin_zhan	skill_collideevent	xuanyin_zhan	skill_showevent	xuanyin_zhan	skill_eventskilllevel	xuanyin_zhan	addskilldamage1	xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		§ao ph¸p tèi cao, hiÖu qu¶ s¸t th­¬ng cùc cao.
Xuyªn Y Ph¸ Gi¸p 	Xuyªn Y Ph¸ Gi¸p 	356	403	0	\spr\Ui\skill\´©ÒÂÆÆ¼×.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			54	3	0	2	0	440	0	0	0	3	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	physicsres_yan_p	chuanyi_pojia	skill_cost_v	chuanyi_pojia	physicsresmax_p	chuanyi_pojia	skill_mintimepercast_v	chuanyi_pojia	skill_desc	chuanyi_pojia	anti_block_rate_buff	chuanyi_pojia	skill_mintimepercastonhorse_v	chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		chuanyi_pojia		MËt m«n ®éc d­îc, khiÕn ®èi ph­¬ng gi¶m kh¶ n¨ng phßng thñ vËt lý 
B¸ch §éc Xuyªn T©m 	C«ng kÝch néi c«ng 	384	401	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_43.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	180	0	1	5	3	7	190	-1	1	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		64		0		2	0	0	0	1	1	\script\skill\wudu.lua	physicsenhance_p	baidu_chuanxin	poisondamage_v	baidu_chuanxin	addskilldamage1	baidu_chuanxin	missle_speed_v	baidu_chuanxin	skill_attackradius	baidu_chuanxin	skill_cost_v	baidu_chuanxin	seriesdamage_p	baidu_chuanxin	addskilldamage2	baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		baidu_chuanxin		Ngò §éc §ao ph¸p trung cÊp, §éc s¸t rÊt lîi h¹i.
§o¹n C©n Hñ Cèt 	Chñ ®éng hç trî chiÕn ®Êu	390	403	0	\spr\Ui\skill\¶Ï½î¸¯¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			12	3	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	allres_yan_p	duanjin_fugu	skill_cost_v	duanjin_fugu	allresmax_p	duanjin_fugu	anti_block_rate_buff	duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu	\script\skill\lvlup_duanjin_fugu.lua	Ngò §éc MËt m«n ®éc d­îc, gi¶m kh¶ n¨ng phßng ngù cña ®èi ph­¬ng.
HÊp Tinh YÓm	hç trî bÞ ®éng 	711	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_120.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\wudu.lua	autoattackskill	wudu120	skill_desc	wudu120	skill_skillexp_v	wudu120																																				ChÝ ©m chÝ ®éc, h¹ ®éc vµ lµm gi¶m néi lùc ®èi ph­¬ng.
H×nh Tiªu Cèt LËp	C«ng kÝch néi c«ng 	1066	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	0	0	3	6	328	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1094	0	0	0	0	0	0	0	150	27	-2	1	126	0	0		0					0	0	1	1	1	\script\skill\wudu.lua	poisondamage_v	zhangwudu150	skill_attackradius	zhangwudu150	skill_cost_v	zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150	skill_skillexp_v	zhangwudu150	seriesdamage_p	zhangwudu150	skill_eventskilllevel	zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		zhangwudu150		Phu B× Hãa ChØ, Kh« Cèt Nh­ Méc, Ngò §éc §¹i Thõa Ch­ëng Ph¸p, c«ng kÝch môc tiªu 3 lÇn tõ xa.
